Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity,Element,File_ID
2834,875.0,392.0,11.6619,12.0416,12.083,11.9288,186.39,125.73,124.59,2.8087,3,5
2835,773.0,380.0,11.6619,12.0416,13.4164,12.3733,193.33,125.73,122.47,2.964,4,5
2836,160.0,169.0,12.0416,12.083,18.3576,14.1607,221.26,109.68,155.41,2.9343,2,5
2837,898.0,818.0,11.1803,11.6619,13.0384,11.9602,186.88,131.27,112.17,2.9393,2,5
2838,750.0,758.0,11.0454,12.2066,12.8062,12.0194,187.8,130.19,123.47,2.8804,3,5
2839,814.0,559.0,12.3693,12.53,12.6491,12.5161,195.56,165.43,94.4,2.9181,3,5
2840,67.0,1002.0,11.0454,12.083,12.2066,11.7783,184.04,119.64,119.8,3.1602,3,5
2841,386.0,219.0,11.0,11.6619,13.8924,12.1848,190.39,120.96,120.26,3.121,4,5
2842,421.0,373.0,12.083,13.0384,19.0263,14.7159,229.94,110.05,27.46,2.8202,2,5
2843,292.0,496.0,11.1803,11.6619,13.0384,11.9602,186.88,131.27,112.17,3.543,3,5
2844,935.0,413.0,8.4853,11.7047,12.53,10.9066,170.42,154.98,106.39,3.1451,3,5
2845,931.0,98.0,11.6619,13.0384,13.0384,12.5796,196.56,125.36,116.57,3.6667,2,5
2846,129.0,852.0,11.6619,12.0,19.0263,14.2294,222.33,120.96,152.05,3.2132,4,5
2847,13.0,242.0,10.0,13.0,14.3178,12.4393,194.36,126.87,118.35,3.1581,4,5
2848,571.0,923.0,11.6619,11.7047,12.0,11.7889,184.2,129.05,120.96,3.0589,4,5
2849,656.0,277.0,10.6301,11.0454,11.7047,11.1267,173.86,136.38,118.83,2.9177,4,5
2850,609.0,381.0,11.0454,11.1803,11.6619,11.2959,176.5,121.76,115.77,3.218,2,5
2851,42.0,1019.0,10.0,13.0,19.0,14.0,218.75,126.87,36.87,2.6359,4,5
2852,277.0,406.0,10.8167,11.1803,13.0,11.6657,182.28,119.74,123.69,3.4223,3,5
2853,357.0,824.0,11.0454,12.2066,12.53,11.9273,186.36,119.8,123.8,2.5858,2,5
2854,30.0,999.0,11.6619,12.0416,12.53,12.0778,188.72,125.73,120.43,2.9431,2,5
2855,939.0,250.0,11.1803,12.0416,12.53,11.9173,186.21,121.33,124.82,3.1205,4,5
2856,205.0,775.0,10.6301,11.3137,13.0384,11.6608,182.2,93.81,135.58,3.015,4,5
2857,606.0,610.0,11.4018,12.0416,12.53,11.9911,187.36,123.11,113.51,2.9003,4,5
2858,760.0,687.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,2.884,2,5
2859,286.0,911.0,11.1803,12.8062,13.0384,12.3417,192.84,114.78,120.96,3.1662,3,5
2860,259.0,769.0,10.6301,12.53,18.0278,13.7293,214.52,110.2,97.5,2.9352,3,5
2861,1001.0,813.0,10.0,12.53,13.1529,11.8943,185.85,114.52,135.62,3.0861,4,5
2862,588.0,822.0,11.0,11.6619,12.8062,11.8227,184.73,120.96,128.66,2.8968,3,5
2863,320.0,953.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,3.128,2,5
2864,235.0,112.0,10.2956,12.1655,12.2066,11.5559,180.56,128.52,115.95,2.8484,3,5
2865,608.0,905.0,10.6301,11.0454,13.4164,11.6973,182.77,136.38,112.25,2.6222,4,5
2866,400.0,333.0,11.1803,11.6619,12.1655,11.6693,182.33,122.47,126.03,2.9497,2,5
2867,524.0,1014.0,11.0454,12.2066,18.9737,14.0752,219.92,119.8,166.76,2.9399,2,5
2868,788.0,503.0,11.1803,11.1803,13.0384,11.7997,184.37,126.87,112.17,2.8245,4,5
2869,41.0,838.0,11.1803,11.4018,13.0,11.8607,185.32,115.56,116.57,2.7992,4,5
2870,770.0,103.0,9.434,12.083,13.0384,11.5185,179.98,123.55,126.4,2.9943,4,5
2871,809.0,803.0,10.8167,12.1655,12.53,11.8374,184.96,133.15,117.7,2.9508,3,5
2872,503.0,137.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,3.3408,3,5
2873,55.0,536.0,10.2956,12.083,13.0384,11.8057,184.46,126.5,114.66,3.4964,4,5
2874,898.0,351.0,10.8167,11.6619,13.0,11.8262,184.78,115.35,123.69,2.9502,4,5
2875,873.0,948.0,12.0416,12.2066,13.8924,12.7135,198.65,129.76,115.49,2.9048,2,5
2876,949.0,891.0,11.1803,11.6619,12.2066,11.6829,182.55,131.27,114.69,3.1097,2,5
2877,895.0,858.0,11.1803,11.7047,13.0384,11.9745,187.1,133.45,112.17,3.096,3,5
2878,359.0,853.0,8.6023,12.3693,17.2047,12.7254,198.83,158.5,71.08,2.7885,3,5
2879,685.0,416.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,2.9283,3,5
2880,661.0,896.0,11.1803,12.083,13.0384,12.1006,189.07,128.99,120.96,3.0868,2,5
2881,306.0,156.0,10.8167,11.0454,12.2066,11.3562,177.44,118.5,111.32,2.8934,3,5
2882,266.0,627.0,10.2956,11.0,19.0263,13.4406,210.01,119.05,147.93,2.9565,3,5
2883,598.0,380.0,8.9443,11.0454,13.6015,11.197,174.95,111.37,136.33,3.0745,3,5
2884,880.0,807.0,12.0416,12.2066,12.2066,12.1516,189.87,120.23,129.76,3.1093,2,5
2885,465.0,919.0,11.0,11.6619,12.2066,11.6228,181.61,120.96,124.99,2.8492,3,5
2886,285.0,952.0,12.0,12.2066,13.0384,12.415,193.98,124.99,122.47,3.5261,2,5
2887,679.0,168.0,10.8167,12.083,13.0,11.9666,186.98,121.87,123.69,3.2084,4,5
2888,570.0,238.0,9.2195,10.7703,11.3137,10.4345,163.04,161.2,85.6,3.1388,4,5
2889,328.0,813.0,12.0416,12.53,19.0263,14.5326,227.07,113.85,97.78,2.6466,2,5
2890,473.0,37.0,11.1803,12.0416,13.0384,12.0868,188.86,141.94,112.17,3.3063,2,5
2891,835.0,247.0,7.0711,9.8489,11.3137,9.4112,147.05,105.83,143.13,3.4748,3,5
2892,186.0,21.0,11.0454,12.2066,12.53,11.9273,186.36,119.8,123.8,2.9905,3,5
2893,493.0,377.0,10.0,13.0,13.0,12.0,187.5,120.51,126.87,2.9535,4,5
2894,652.0,317.0,11.1803,13.0,13.0384,12.4062,193.85,122.92,112.17,2.8776,3,5
2895,256.0,808.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,125.73,3.033,2,5
2896,940.0,140.0,10.8167,12.0416,12.2066,11.6883,182.63,128.45,111.32,3.8062,4,5
2897,617.0,760.0,12.0416,12.2066,13.0384,12.4289,194.2,129.76,117.71,2.9713,2,5
2898,177.0,69.0,10.8167,12.0,12.53,11.7822,184.1,123.69,117.7,2.6849,4,5
2899,165.0,835.0,12.0,12.083,18.0278,14.0369,219.33,114.44,93.18,3.2894,4,5
2900,369.0,710.0,10.2956,13.0384,13.0384,12.1241,189.44,118.47,123.45,2.5979,3,5
2901,321.0,488.0,11.0454,12.0416,12.53,11.8723,185.5,126.44,123.8,3.1198,3,5
2902,292.0,476.0,10.8167,11.6619,13.0,11.8262,184.78,115.35,123.69,3.3343,3,5
2903,236.0,525.0,11.1803,12.0,19.0263,14.0689,219.83,116.57,150.42,3.1502,3,5
2904,835.0,652.0,10.0,13.1529,16.4924,13.2151,206.49,134.38,140.91,2.7255,3,5
2905,166.0,349.0,11.4018,13.0,13.0384,12.4801,195.0,119.51,132.27,3.1832,4,5
2906,876.0,519.0,8.544,13.4536,19.0263,13.6746,213.67,117.46,23.57,2.9956,4,5
2907,944.0,972.0,9.8995,10.2956,12.1655,10.7869,168.55,105.95,125.54,3.1029,4,5
2908,573.0,546.0,12.083,13.0384,13.1529,12.7581,199.35,123.08,123.19,3.151,2,5
2909,67.0,670.0,12.53,14.1421,18.7883,15.1535,236.77,110.48,86.59,3.5252,2,5
2910,318.0,1015.0,7.8102,11.1803,13.0384,10.6763,166.82,129.89,97.33,3.3539,3,5
2911,130.0,69.0,11.4018,12.0416,13.8924,12.4453,194.46,132.64,111.87,3.0329,3,5
2912,403.0,957.0,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,2.6879,3,5
2913,74.0,115.0,12.0416,12.2066,19.0263,14.4248,225.39,103.37,38.62,2.9631,2,5
2914,1010.0,703.0,11.0454,12.2066,12.53,11.9273,186.36,130.19,113.42,2.9642,4,5
2915,277.0,982.0,12.0,12.083,12.2066,12.0965,189.01,114.44,124.99,3.0927,3,5
2916,464.0,939.0,10.0499,11.6619,12.8062,11.506,179.78,126.67,122.95,2.8873,3,5
2917,360.0,108.0,11.1803,12.083,13.0384,12.1006,189.07,128.99,112.17,2.7695,2,5
2918,370.0,691.0,11.6619,12.083,13.0,12.2483,191.38,124.59,120.96,2.7862,2,5
2919,182.0,865.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,125.73,3.3,4,5
2920,239.0,34.0,10.0,11.4018,12.53,11.3106,176.73,127.87,118.61,2.8553,4,5
2921,588.0,934.0,10.0,11.0454,12.083,11.0428,172.54,121.68,118.69,2.7917,3,5
2922,358.0,600.0,8.9443,11.1803,12.53,10.8849,170.08,106.26,124.82,3.3397,3,5
2923,63.0,768.0,12.0,12.53,12.8062,12.4454,194.46,118.61,128.66,2.9918,2,5
2924,979.0,994.0,11.4018,12.1655,13.4164,12.3279,192.62,118.41,115.56,2.9762,4,5
2925,264.0,576.0,11.6619,12.083,13.0,12.2483,191.38,124.59,120.96,3.1715,3,5
2926,1000.0,142.0,11.0454,12.083,12.2066,11.7783,184.04,119.64,119.8,3.5682,2,5
2927,503.0,859.0,9.0554,11.1803,15.0333,11.7563,183.69,110.22,100.15,2.7132,3,5
2928,228.0,1001.0,10.8167,11.7047,12.0,11.5071,179.8,126.33,123.69,2.9008,2,5
2929,419.0,432.0,11.0454,12.53,19.7231,14.4328,225.51,123.8,35.66,2.9092,3,5
2930,903.0,696.0,10.8167,12.083,13.0,11.9666,186.98,121.87,123.69,2.9777,4,5
2931,500.0,197.0,11.1803,12.53,13.0384,12.2496,191.4,124.82,112.17,3.1656,1,5
2932,382.0,41.0,10.6301,11.6619,18.868,13.72,214.38,107.85,99.18,2.962,3,5
2933,238.0,353.0,10.8167,12.083,13.0,11.9666,186.98,121.87,123.69,2.9156,4,5
2934,77.0,841.0,11.0454,12.53,18.0278,13.8677,216.68,123.8,87.99,3.2827,4,5
2935,26.0,734.0,9.8489,12.3693,14.0,12.0727,188.64,142.0,113.96,2.963,3,5
2936,796.0,308.0,13.0384,19.105,19.7231,17.2888,270.14,91.61,26.07,2.5785,2,5
2937,714.0,596.0,10.2956,12.0416,13.0,11.7791,184.05,123.82,128.33,2.8473,4,5
2938,402.0,773.0,10.0499,11.6619,12.2066,11.3061,176.66,126.67,119.28,2.7418,4,5
2939,645.0,475.0,11.1803,12.0416,13.8924,12.3715,193.3,121.33,123.18,2.8536,3,5
2940,997.0,966.0,12.0416,13.0,18.7883,14.61,228.28,107.86,159.56,3.1457,3,5
2941,471.0,446.0,12.083,12.53,13.0384,12.5505,196.1,126.95,118.84,3.0869,2,5
2942,575.0,120.0,9.8489,11.1803,12.0,11.0097,172.03,129.47,113.96,3.0654,3,5
2943,452.0,64.0,10.8167,11.6619,13.0384,11.839,184.98,115.35,128.09,3.2741,3,5
2944,232.0,43.0,11.4018,11.6619,12.0416,11.7018,182.84,111.16,123.11,2.7669,2,5
2945,371.0,579.0,11.3137,11.4018,13.4164,12.044,188.19,150.26,108.43,2.9977,2,5
2946,987.0,30.0,11.1803,13.1529,18.1108,14.148,221.06,107.82,159.78,3.4393,3,5
2947,496.0,534.0,9.2195,13.0384,13.4164,11.8915,185.8,135.0,112.83,3.2261,3,5
2948,348.0,782.0,12.0416,12.2066,13.0384,12.4289,194.2,129.76,117.71,2.6683,2,5
2949,966.0,468.0,11.1803,12.53,13.1529,12.2878,192.0,124.82,125.31,3.3343,4,5
2950,976.0,231.0,8.9443,12.0416,12.53,11.1719,174.56,121.33,124.82,4.022,3,5
2951,575.0,506.0,11.7047,12.0416,12.8062,12.1842,190.38,68.35,108.68,3.2998,2,5
2952,415.0,103.0,9.434,12.53,13.0384,11.6675,182.3,119.38,126.4,3.1407,4,5
2953,357.0,913.0,11.6619,12.083,13.0,12.2483,191.38,124.59,120.96,2.8285,3,5
2954,164.0,853.0,11.6619,12.1655,18.0278,13.9517,218.0,111.5,152.22,3.4193,3,5
2955,247.0,991.0,11.0454,11.1803,12.2066,11.4774,179.33,121.76,119.8,3.1278,4,5
2956,504.0,841.0,3.6056,11.0454,13.6015,9.4175,147.15,128.88,129.21,3.1355,3,5
2957,285.0,204.0,11.0454,11.6619,12.2066,11.6379,181.84,115.77,130.19,2.8221,2,5
2958,629.0,295.0,11.0454,11.6619,12.8062,11.8378,184.97,126.16,123.47,2.9654,2,5
2959,362.0,390.0,11.4018,11.6619,12.1655,11.7431,183.49,111.16,118.41,2.857,4,5
2960,494.0,1020.0,8.9443,12.0,18.1108,13.0183,203.41,116.57,32.91,2.3433,3,5
2961,346.0,823.0,10.8167,11.0454,12.53,11.464,179.12,118.5,117.7,2.5379,3,5
2962,505.0,705.0,11.4018,12.0,13.4164,12.2727,191.76,127.88,115.56,2.9301,3,5
2963,882.0,766.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.1023,3,5
2964,910.0,930.0,10.6301,11.1803,12.0416,11.284,176.31,112.25,126.42,3.061,3,5
2965,507.0,57.0,11.6619,11.6619,13.0384,12.1207,189.39,118.07,125.36,3.1416,2,5
2966,357.0,621.0,11.1803,17.4642,18.1108,15.5851,243.52,140.19,147.09,3.1297,4,5
2967,716.0,130.0,10.8167,11.6619,12.0,11.4929,179.58,115.35,123.69,3.1199,2,5
2968,597.0,400.0,8.544,12.3693,17.4929,12.8021,200.03,145.41,38.48,2.8396,3,5
2969,560.0,32.0,8.6023,18.0,18.0278,14.8767,232.45,35.54,144.98,2.7679,3,5
2970,153.0,742.0,10.8167,11.0,13.0384,11.6184,181.54,123.69,113.84,3.0127,3,5
2971,21.0,867.0,11.1803,11.4018,12.0,11.5274,180.12,115.56,116.57,2.901,2,5
2972,358.0,20.0,11.4018,11.6619,12.0416,11.7018,182.84,111.16,123.11,3.0138,2,5
2973,475.0,385.0,10.8167,11.6619,12.0,11.4929,179.58,115.35,123.69,2.9212,3,5
2974,609.0,161.0,11.0454,11.6619,12.083,11.5968,181.2,115.77,119.64,3.1086,3,5
2975,55.0,105.0,10.8167,12.0,12.53,11.7822,184.1,123.69,117.7,3.2228,4,5
2976,26.0,242.0,10.2956,12.083,13.0,11.7929,184.26,126.5,119.05,3.3899,2,5
2977,200.0,411.0,10.6301,12.0,13.0,11.8767,185.57,131.19,116.19,2.9294,3,5
2978,595.0,440.0,9.434,10.0499,14.1421,11.2087,175.14,116.29,139.86,3.1779,3,5
2979,491.0,746.0,10.0,10.8167,12.0,10.9389,170.92,109.44,126.87,2.9551,3,5
2980,873.0,187.0,11.3137,17.0,17.4642,15.2593,238.43,106.93,68.63,3.8305,2,5
2981,813.0,318.0,9.8489,12.0416,12.2066,11.3657,177.59,109.2,121.05,2.8932,3,5
2982,372.0,260.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,3.177,2,5
2983,880.0,459.0,8.9443,12.2066,14.1421,11.7643,183.82,171.57,34.7,2.8161,2,5
2984,855.0,567.0,10.7703,12.53,13.3417,12.214,190.84,129.59,124.8,2.7131,2,5
2985,287.0,798.0,10.0,13.0,13.0,12.0,187.5,120.51,126.87,2.7118,3,5
2986,827.0,794.0,9.2195,12.0,12.083,11.1009,173.45,130.6,114.95,2.9387,4,5
2987,842.0,497.0,12.53,13.3417,19.0263,14.966,233.84,105.62,154.4,2.5263,2,5
2988,441.0,324.0,10.0499,12.083,19.0263,13.7197,214.37,108.73,98.72,2.9112,3,5
2989,814.0,719.0,12.2066,17.2047,17.4642,15.6252,244.14,179.45,148.62,3.0338,2,5
2990,389.0,997.0,11.1803,12.0416,12.53,11.9173,186.21,121.33,124.82,3.0579,3,5
2991,874.0,633.0,8.0623,12.7279,17.0,12.5967,196.82,142.13,82.87,3.1218,3,5
2992,655.0,518.0,10.6301,12.53,13.6015,12.2539,191.47,110.2,148.29,2.6345,4,5
2993,611.0,102.0,10.2956,12.6491,13.0384,11.9944,187.41,132.51,114.66,3.1825,3,5
2994,933.0,841.0,9.8995,11.1803,11.6619,10.9139,170.53,108.43,104.04,3.0249,4,5
2995,650.0,703.0,13.0,13.0,18.3576,14.7859,231.03,112.62,96.74,2.8585,2,5
2996,420.0,763.0,10.8167,12.0416,13.6015,12.1532,189.89,128.45,110.28,3.006,4,5
2997,562.0,439.0,9.2195,11.1803,13.4536,11.2845,176.32,104.04,144.52,3.2838,3,5
2998,749.0,932.0,10.8167,11.0,12.53,11.4489,178.89,123.69,117.7,2.7821,3,5
2999,697.0,549.0,10.6301,11.7047,16.7631,13.0326,203.63,158.8,58.54,2.7277,3,5
3000,808.0,823.0,12.0,12.083,19.105,14.396,224.94,114.44,96.01,3.2389,2,5
3001,550.0,638.0,10.2956,12.0416,12.083,11.4734,179.27,114.29,126.5,2.7742,4,5
3002,684.0,28.0,10.8167,11.6619,13.0384,11.839,184.98,115.35,128.09,3.051,3,5
3003,177.0,200.0,10.2956,11.1803,13.0,11.492,179.56,124.38,119.05,3.0993,4,5
3004,933.0,821.0,11.6619,12.6491,13.0384,12.4498,194.53,130.6,116.57,2.9883,2,5
3005,756.0,31.0,11.0454,11.6619,11.6619,11.4564,179.01,126.16,115.77,3.2645,3,5
3006,555.0,190.0,11.0,12.53,18.3576,13.9625,218.16,118.61,119.36,3.3194,3,5
3007,743.0,676.0,12.0,12.0416,12.53,12.1905,190.48,131.63,118.61,3.0176,2,5
3008,383.0,783.0,11.6619,12.0,12.53,12.064,188.5,120.96,120.43,2.752,2,5
3009,103.0,671.0,11.4018,12.0,14.2127,12.5381,195.91,105.26,125.46,3.1397,2,5
3010,723.0,705.0,11.1803,11.6619,12.1655,11.6693,182.33,122.47,107.1,3.0029,2,5
3011,689.0,299.0,10.8167,11.6619,12.3693,11.616,181.5,115.35,137.73,3.0033,3,5
3012,988.0,835.0,11.0454,11.4018,13.0384,11.8285,184.82,133.07,117.28,3.2303,3,5
3013,1015.0,194.0,10.6301,12.53,20.025,14.395,224.92,110.2,38.32,3.483,4,5
3014,675.0,969.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,116.2,3.1457,3,5
3015,453.0,475.0,8.6023,12.0416,13.4164,11.3534,177.4,130.3,117.9,3.0227,3,5
3016,83.0,345.0,11.6619,12.53,17.8885,14.0268,219.17,120.43,147.53,3.0982,4,5
3017,600.0,359.0,10.0,16.0312,17.4642,14.4985,226.54,146.71,150.5,2.8123,3,5
3018,97.0,417.0,10.0,12.0,12.083,11.361,177.52,126.87,118.69,3.3612,3,5
3019,749.0,358.0,11.4018,11.6619,12.2066,11.7567,183.7,136.22,109.74,2.8492,2,5
3020,507.0,798.0,10.8167,12.0,12.53,11.7822,184.1,123.69,117.7,2.8975,4,5
3021,236.0,858.0,11.1803,11.6619,19.6977,14.18,221.56,122.47,92.6,3.1483,3,5
3022,489.0,67.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.2051,2,5
3023,634.0,325.0,11.1803,11.4018,18.7883,13.7901,215.47,131.82,88.64,2.7971,3,5
3024,659.0,937.0,12.0,12.53,12.53,12.3533,193.02,118.61,118.61,3.0522,2,5
3025,65.0,729.0,11.3137,12.1655,18.0,13.8264,216.04,125.54,45.0,2.9185,2,5
3026,293.0,790.0,10.0,11.6619,12.0,11.2206,175.32,112.17,126.87,2.6364,4,5
3027,638.0,652.0,11.0454,12.083,18.0278,13.7187,214.36,109.25,141.12,3.4951,3,5
3028,620.0,202.0,11.1803,11.1803,12.0416,11.4674,179.18,126.87,111.8,3.1079,2,5
3029,628.0,464.0,8.0623,12.0416,12.083,10.729,167.64,114.98,125.81,2.9953,4,5
3030,828.0,15.0,11.6619,12.7279,13.0,12.4633,194.74,104.04,120.96,3.366,2,5
3031,118.0,741.0,11.0454,11.4018,12.53,11.659,182.17,133.07,113.42,3.1333,2,5
3032,455.0,653.0,11.1803,11.6619,13.0384,11.9602,186.88,122.47,120.96,3.5995,3,5
3033,956.0,556.0,11.6619,11.6619,13.1529,12.1589,189.98,118.07,112.22,3.0173,2,5
3034,176.0,987.0,11.6619,12.1655,13.0384,12.2886,192.01,130.43,116.57,3.1435,3,5
3035,687.0,375.0,11.0,12.2066,12.2066,11.8044,184.44,124.99,124.99,2.9284,2,5
3036,873.0,577.0,8.6023,12.0416,18.868,13.1706,205.79,120.77,86.47,2.7179,3,5
3037,786.0,452.0,11.6619,11.7047,12.0416,11.8027,184.42,129.05,116.2,2.5611,2,5
3038,697.0,530.0,11.1803,13.0384,14.4222,12.8803,201.25,112.17,119.74,2.686,4,5
3039,59.0,476.0,10.0,10.8167,12.0,10.9389,170.92,109.44,126.87,3.2175,4,5
3040,205.0,755.0,10.198,11.6619,14.4222,12.094,188.97,132.27,112.38,2.7874,3,5
3041,990.0,558.0,11.0,12.8062,13.4164,12.4076,193.87,128.66,116.57,3.082,4,5
3042,742.0,203.0,11.1803,12.2066,12.53,11.9723,187.07,114.69,128.92,3.2526,4,5
3043,321.0,468.0,10.0499,12.0416,13.6015,11.8976,185.9,125.92,131.74,2.9278,3,5
3044,532.0,983.0,11.1803,11.6619,12.0,11.6141,181.47,122.47,116.57,3.1081,3,5
3045,685.0,8.0,13.0384,13.1529,20.025,15.4054,240.71,113.73,29.61,2.9123,2,5
3046,480.0,951.0,11.0454,12.53,19.0,14.1918,221.75,113.42,95.19,2.563,4,5
3047,805.0,592.0,7.0711,12.2066,12.8062,10.6946,167.1,133.12,120.53,3.0363,4,5
3048,115.0,428.0,12.083,12.53,13.1529,12.5887,196.7,126.95,105.7,3.2458,2,5
3049,938.0,719.0,11.0454,11.6619,19.0263,13.9112,217.36,126.16,87.82,2.9705,4,5
3050,520.0,870.0,10.2956,11.0454,12.8062,11.3824,177.85,113.86,112.29,2.8246,4,5
3051,606.0,832.0,11.4018,12.0,12.083,11.8283,184.82,127.88,117.68,2.7438,3,5
3052,630.0,404.0,10.8167,12.6491,13.0384,12.1681,190.13,127.88,128.09,2.6878,4,5
3053,5.0,72.0,9.0,17.4929,17.8045,14.7658,230.72,30.96,38.16,2.6515,4,5
3054,566.0,357.0,7.2801,11.0454,11.4018,9.9091,154.83,100.75,126.18,3.0583,3,5
3055,486.0,516.0,7.8102,11.1803,18.868,12.6195,197.18,140.11,82.2,2.959,3,5
3056,129.0,520.0,11.4018,12.0416,12.53,11.9911,187.36,132.64,113.51,3.5111,2,5
3057,918.0,28.0,10.198,12.2066,12.8062,11.7369,183.39,136.3,117.35,3.8778,3,5
3058,327.0,499.0,12.2066,12.53,13.0,12.5788,196.54,116.4,124.99,3.1103,2,5
3059,105.0,629.0,12.1655,12.53,19.7231,14.8062,231.35,109.15,159.0,3.1524,3,5
3060,434.0,836.0,11.4018,12.0,12.53,11.9772,187.14,127.87,113.51,2.8061,4,5
3061,129.0,368.0,11.4018,12.0416,12.083,11.8421,185.03,123.11,117.68,3.1744,3,5
3062,409.0,262.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,3.1838,4,5
3063,1005.0,374.0,12.1655,13.0,13.6015,12.9223,201.91,103.16,135.49,3.1168,2,5
3064,88.0,860.0,11.4018,12.0416,12.083,11.8421,185.03,123.11,117.68,3.3284,2,5
3065,256.0,495.0,10.8167,11.0454,12.083,11.315,176.8,118.5,121.87,3.2973,3,5
3066,16.0,504.0,10.8167,11.0454,12.53,11.464,179.12,118.5,117.7,3.0556,4,5
3067,16.0,182.0,10.0,11.6619,12.0416,11.2345,175.54,112.17,122.11,3.3841,3,5
3068,326.0,407.0,10.8167,11.1803,12.0,11.3323,177.07,119.74,123.69,2.8472,3,5
3069,421.0,947.0,11.0,11.4018,12.53,11.6439,181.94,127.88,118.61,2.6592,4,5
3070,141.0,852.0,11.4018,12.0,12.083,11.8283,184.82,127.88,117.68,3.3737,4,5
3071,881.0,787.0,11.6619,12.0416,12.8062,12.1699,190.15,125.73,110.38,3.0179,2,5
3072,817.0,257.0,10.198,12.0416,13.8924,12.044,188.19,149.68,108.95,3.065,3,5
3073,171.0,714.0,10.8167,12.0,13.6015,12.1394,189.68,123.69,129.21,3.0371,4,5
3074,231.0,212.0,10.8167,12.0416,13.0384,11.9656,186.96,128.45,113.84,3.2965,3,5
3075,803.0,792.0,11.0454,11.6619,12.53,11.7457,183.53,115.77,123.8,2.8697,3,5
3076,68.0,650.0,11.4018,12.083,13.0384,12.1744,190.23,117.68,132.27,3.4821,2,5
3077,684.0,806.0,10.2956,12.53,13.0384,11.9547,186.79,122.33,123.45,2.9556,4,5
3078,144.0,138.0,11.6619,11.6619,12.0,11.7746,183.98,118.07,120.96,3.0561,3,5
3079,665.0,58.0,8.6023,13.1529,14.5602,12.1052,189.14,134.28,128.52,2.8947,4,5
3080,844.0,825.0,10.8167,12.53,13.0384,12.1283,189.51,117.7,128.09,2.8238,3,5
3081,380.0,823.0,10.7703,13.0,18.0278,13.9327,217.7,111.8,155.02,2.6076,3,5
3082,852.0,236.0,14.0357,14.1421,14.8661,14.348,224.19,40.91,133.64,3.3539,2,5
3083,974.0,963.0,11.4018,12.0,12.53,11.9772,187.14,127.88,113.51,2.8279,2,5
3084,281.0,154.0,11.0,11.4018,12.53,11.6439,181.94,127.88,118.61,2.9786,4,5
3085,82.0,366.0,11.6619,12.0416,12.083,11.9288,186.39,125.73,124.59,3.2643,2,5
3086,455.0,283.0,11.1803,11.6619,13.0,11.9474,186.68,122.47,116.57,3.3552,2,5
3087,901.0,291.0,10.6301,12.0416,13.0,11.8906,185.79,135.95,116.19,3.1441,3,5
3088,862.0,432.0,10.2956,11.1803,13.1529,11.543,180.36,124.38,110.31,3.1173,3,5
3089,717.0,110.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.3118,1,5
3090,375.0,924.0,11.6619,12.083,13.0,12.2483,191.38,124.59,120.96,2.7749,3,5
3091,48.0,1011.0,10.0,12.0416,12.53,11.5239,180.06,122.11,114.52,3.1505,4,5
3092,127.0,559.0,11.0454,12.8062,13.0384,12.2967,192.14,123.47,127.67,3.3245,4,5
3093,4.0,603.0,8.0623,16.6433,18.4391,14.3816,224.71,39.86,33.48,3.4271,3,5
3094,522.0,498.0,10.198,10.7703,11.6619,10.8768,169.95,100.49,132.27,3.1679,4,5
3095,913.0,290.0,11.4018,11.6619,12.0416,11.7018,182.84,111.16,132.64,3.0009,3,5
3096,294.0,750.0,9.434,11.7047,13.0,11.3796,177.81,128.01,122.01,2.6941,4,5
3097,525.0,676.0,10.8167,12.0,12.53,11.7822,184.1,123.69,117.7,3.042,3,5
3098,948.0,110.0,10.2956,11.7047,12.0416,11.3473,177.3,130.96,123.82,3.7523,3,5
3099,887.0,909.0,11.1803,12.1655,12.2066,11.8508,185.17,126.03,118.44,2.8062,2,5
3100,527.0,417.0,11.6619,13.0384,13.4164,12.7056,198.52,116.57,122.47,3.0264,4,5
3101,312.0,984.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.2429,4,5
3102,745.0,880.0,11.1803,12.0,12.2066,11.7956,184.31,116.57,118.44,2.798,3,5
3103,760.0,932.0,11.0,11.6619,12.2066,11.6228,181.61,120.96,124.99,2.8436,2,5
3104,431.0,133.0,9.434,12.0416,19.0263,13.5006,210.95,117.24,151.01,3.0755,4,5
3105,276.0,647.0,11.0454,12.2066,12.8062,12.0194,187.8,130.19,123.47,3.1448,3,5
